0,3; 3.88605286993, -0.324073972595, 1.46486803439, 3.89605286993, -0.314073972595, 1.47486803439, 3.87605286993, -0.334073972595, 1.45486803439; 0, 41,1,1; 0.6798553131318223; 1; 0,3,1; 1 10 1/2 10 1/3 10 1/4 1 1/4 10 1/; 43312142204442333332; 0.305709618541; 2212; 0.975; 3.88605286993/-0.324073972595/-5; 0/0/0; 0;

0,3; 3.88449017366, -0.321958748493, -0.155708044885, 3.89449017366, -0.311958748493, -0.145708044885, 3.87449017366, -0.331958748493, -0.165708044885; 0, 43,1,1; 0.6946174420192859; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03312142242342341224; 0.187726976608; 2212; 0.975; 3.88449017366/-0.321958748493/-5; 0/0/0; 0;

1,4; 1.14404232205, 2.66910359605, -0.667026549335, 1.15404232205, 2.67910359605, -0.657026549335, 1.13404232205, 2.65910359605, -0.677026549335; 0, 45,1,1; 0.5740912091204172; 1; 0,7,1; 1 1 1/1 4 1/1 5 1/1 6 1/2 4 1/2 5 1/2 6 1/3 4 1/3 5 1/3 6 1/4 4 1/4 5 1/4 6 1/; 22400021332413243414; 0.431452735125; 2212; 0.975; 1.14404232205/2.66910359605/-5; 0/0/0; 0;

0,4; 1.13259979608, 2.66221846663, -1.53777434409, 1.14259979608, 2.67221846663, -1.52777434409, 1.12259979608, 2.65221846663, -1.54777434409; 0, 45,1,1; 0.09315821653891049; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02244341414342233334; 0.133316314205; 2212; 0.975; 1.13259979608/2.66221846663/-5; 0/0/0; 0;

0,4; 1.13597949945, 2.66524426556, 2.26523020587, 1.14597949945, 2.67524426556, 2.27523020587, 1.12597949945, 2.65524426556, 2.25523020587; 0, 23,1,1; 0.999382484958933; 1; 0,7,1; 1 1 1/1 2 1/1 3 1/1 11 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/; 00013212334234114422; 0.605203566303; 2212; 0.975; 1.13597949945/2.66524426556/-5; 0/0/0; 0;

0,4; 1.13822902569, 2.66125859381, 1.94970309949, 1.14822902569, 2.67125859381, 1.95970309949, 1.12822902569, 2.65125859381, 1.93970309949; 0, 23,1,1; 0.9837838080973864; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04312132233444414122; 1.3005219946; 2212; 0.975; 1.13822902569/2.66125859381/-5; 0/0/0; 0;

1,5; 0.958436521325, -0.325385104092, 2.86590875091, 0.968436521325, -0.315385104092, 2.87590875091, 0.948436521325, -0.335385104092, 2.85590875091; 0, 30,1,1; 0.25290195954945527; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02243422121343441433; 0.210719836717; 2212; 0.975; 0.958436521325/-0.325385104092/-5; 0/0/0; 0;

0,5; 0.990326847547, -0.350921107866, -3.58861732744, 1.00032684755, -0.340921107866, -3.57861732744, 0.980326847547, -0.360921107866, -3.59861732744; 0, 24,1,1; 0.09298502379184981; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02443423323114324222; 1.23222084154; 2212; 0.975; 0.990326847547/-0.350921107866/-5; 0/0/0; 0;

0,5; 0.97399083487, -0.329053988432, 1.95435664441, 0.98399083487, -0.319053988432, 1.96435664441, 0.96399083487, -0.339053988432, 1.94435664441; 0, 35,1,1; 0.9622941320349188; 1; 0,5,1; 1 1 1/1 2 1/1 7 1/2 1 1/2 2 1/3 1 1/3 2 1/4 1 1/4 2 1/; 00312312432221143444; 1.10971192731; 2212; 0.975; 0.97399083487/-0.329053988432/-5; 0/0/0; 0;

0,5; 0.970695964292, -0.32887985969, 4.14133293507, 0.980695964292, -0.31887985969, 4.15133293507, 0.960695964292, -0.33887985969, 4.13133293507; 0, 30,1,1; 0.9448482317340618; 0; 0,3,1; 1 1 1/1 9 1/2 1 1/3 1 1/4 1 1/; 03323414333221433123; 1.29996127775; 2212; 0.975; 0.970695964292/-0.32887985969/-5; 0/0/0; 0;

2,0; 2.20991961248, -2.77916909237, -1.06474801032, 2.21991961248, -2.76916909237, -1.05474801032, 2.19991961248, -2.78916909237, -1.07474801032; 0, 14,1,1; 0.1196760361821908; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03131134344331333243; 0.565028469806; 2212; 0.975; 2.20991961248/-2.77916909237/-5; 0/0/0; 0;

0,0; 2.21343761525, -2.77948608173, 1.00643478541, 2.22343761525, -2.76948608173, 1.01643478541, 2.20343761525, -2.78948608173, 0.996434785412; 0, 19,1,1; 0.3544232778300038; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02141131442342213422; 1.2728419003; 2212; 0.975; 2.21343761525/-2.77948608173/-5; 0/0/0; 0;

1,1; 1.48958358243, -1.4669208336, -2.09147954154, 1.49958358243, -1.4569208336, -2.08147954154, 1.47958358243, -1.4769208336, -2.10147954154; 0, 40,1,1; 0.8527803414842647; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02232444433413122241; 1.60303659665; 2212; 0.975; 1.48958358243/-1.4669208336/-5; 0/0/0; 0;

1,2; -1.07160352795, 1.7383619429, 2.45505468492, -1.06160352795, 1.7483619429, 2.46505468492, -1.08160352795, 1.7283619429, 2.44505468492; 0, 8,1,1; 0.1992183097560707; 1; 0,5,1; 1 1 1/1 2 1/2 1 1/2 2 1/3 1 1/3 2 1/4 1 1/4 2 1/4 11 1/; 00243421312413412413; 1.44042763793; 2212; 0.975; -1.07160352795/1.7383619429/-5; 0/0/0; 0;

0,2; -1.06955356635, 1.72112647136, -2.9454966286, -1.05955356635, 1.73112647136, -2.9354966286, -1.07955356635, 1.71112647136, -2.9554966286; 0, 37,1,1; 0.5650182176962433; 0; 0,9,1; 1 1 1/1 5 1/1 6 1/1 7 1/1 8 1/2 5 1/2 6 1/2 7 1/2 8 1/3 5 1/3 6 1/3 7 1/3 8 1/4 5 1/4 6 1/4 7 1/4 8 1/; 42430000231423232113; 0.388893251799; 2212; 0.975; -1.06955356635/1.72112647136/-5; 0/0/0; 0;

0,2; -1.07186813587, 1.73234971412, -2.7821523416, -1.06186813587, 1.74234971412, -2.7721523416, -1.08186813587, 1.72234971412, -2.7921523416; 0, 37,1,1; 0.6640421090888636; 0; 0,9,1; 1 1 1/1 2 1/1 3 1/1 4 1/1 8 1/2 1 1/2 2 1/2 3 1/2 4 1/3 1 1/3 2 1/3 3 1/3 4 1/4 1 1/4 2 1/4 3 1/4 4 1/; 00002313111324313441; 1.46368594283; 2212; 0.975; -1.07186813587/1.73234971412/-5; 0/0/0; 0;

1,3; -1.27681040345, 2.34833196815, -1.60762548441, -1.26681040345, 2.35833196815, -1.59762548441, -1.28681040345, 2.33833196815, -1.61762548441; 0, 17,1,1; 0.13176625684146098; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04411234431412324124; 0.663565483382; 2212; 0.975; -1.27681040345/2.34833196815/-5; 0/0/0; 0;

0,3; -1.2996421931, 2.37309032489, 1.94493974412, -1.2896421931, 2.38309032489, 1.95493974412, -1.3096421931, 2.36309032489, 1.93493974412; 0, 5,1,1; 0.014413794055578966; 1; 0,5,1; 1 1 1/1 2 1/1 9 1/2 1 1/2 2 1/3 1 1/3 2 1/4 1 1/4 2 1/; 00233214211212214141; 1.78892425762; 2212; 0.975; -1.2996421931/2.37309032489/-5; 0/0/0; 0;

0,3; -1.29846240104, 2.37771199566, 0.480616365874, -1.28846240104, 2.38771199566, 0.490616365874, -1.30846240104, 2.36771199566, 0.470616365874; 0, 38,1,1; 0.37440913396994036; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01411414432122321224; 1.73279204471; 2212; 0.975; -1.29846240104/2.37771199566/-5; 0/0/0; 0;

0,3; -1.30836718733, 2.37451717499, 0.71234634221, -1.29836718733, 2.38451717499, 0.72234634221, -1.31836718733, 2.36451717499, 0.70234634221; 0, 38,1,1; 0.5173471733484636; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03111413244121222144; 0.854863343778; 2212; 0.975; -1.30836718733/2.37451717499/-5; 0/0/0; 0;

0,3; -1.29288968766, 2.3713226091, 0.606641525672, -1.28288968766, 2.3813226091, 0.616641525672, -1.30288968766, 2.3613226091, 0.596641525672; 0, 38,1,1; 0.45166306097972564; 1; 0,3,1; 1 1 1/1 10 1/2 10 1/3 10 1/4 10 1/; 42212431403144423324; 1.84874708237; 2212; 0.975; -1.29288968766/2.3713226091/-5; 0/0/0; 0;

1,4; 0.842997569954, 3.33242790959, 1.9413164875, 0.852997569954, 3.34242790959, 1.9513164875, 0.832997569954, 3.32242790959, 1.9313164875; 0, 31,1,1; 0.9964234527384752; 0; 0,9,1; 1 1 1/1 2 1/1 3 1/1 4 1/2 1 1/2 2 1/2 3 1/2 4 1/3 1 1/3 2 1/3 3 1/3 4 1/4 1 1/4 2 1/4 3 1/4 4 1/4 15 1/; 00003322114122131122; 1.027477395; 2212; 0.975; 0.842997569954/3.33242790959/-5; 0/0/0; 0;

0,4; 0.842911352161, 3.33107216239, -1.794137261, 0.852911352161, 3.34107216239, -1.784137261, 0.832911352161, 3.32107216239, -1.804137261; 0, 45,1,1; 0.019131819418166884; 1; 0,7,1; 1 1 1/1 2 1/1 3 1/1 9 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/; 00023221333432133424; 1.62704513041; 2212; 0.975; 0.842911352161/3.33107216239/-5; 0/0/0; 0;

0,4; 0.837623863706, 3.29542207656, -2.09940613415, 0.847623863706, 3.30542207656, -2.08940613415, 0.827623863706, 3.28542207656, -2.10940613415; 0, 45,1,1; 0.00071436053407549; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04432442434343412111; 1.25054260304; 2212; 0.975; 0.837623863706/3.29542207656/-5; 0/0/0; 0;

0,4; 0.847314756195, 3.32563007611, -2.17380990126, 0.857314756195, 3.33563007611, -2.16380990126, 0.837314756195, 3.31563007611, -2.18380990126; 0, 45,1,1; 0.00047382973459172625; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03432441131143232433; 0.770304150571; 2212; 0.975; 0.847314756195/3.32563007611/-5; 0/0/0; 0;

0,4; 0.837618870941, 3.32577314799, 0.9060644534, 0.847618870941, 3.33577314799, 0.9160644534, 0.827618870941, 3.31577314799, 0.8960644534; 0, 31,1,1; 0.5535171154237543; 0; 0,3,1; 1 1 1/1 3 1/2 3 1/3 3 1/4 3 1/; 12041212113221444244; 1.12194646302; 2212; 0.975; 0.837618870941/3.32577314799/-5; 0/0/0; 0;

1,5; -0.0371877313849, 0.00985851568742, 0.318979312367, -0.0271877313849, 0.0198585156874, 0.328979312367, -0.0471877313849, -0.000141484312579, 0.308979312367; 0, 7,1,1; 0.19271852530502148; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04312121343332232144; 0.988270282861; 2212; 0.975; -0.0371877313849/0.00985851568742/-5; 0/0/0; 0;

0,5; -0.029714519286, 0.0170576556998, -2.30975393437, -0.019714519286, 0.0270576556998, -2.29975393437, -0.039714519286, 0.0070576556998, -2.31975393437; 0, 24,1,1; 0.8070262014138881; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01213213443211214242; 1.9041573621; 2212; 0.975; -0.029714519286/0.0170576556998/-5; 0/0/0; 0;

2,0; -1.58169312534, 2.75994943237, -1.4854891122, -1.57169312534, 2.76994943237, -1.4754891122, -1.59169312534, 2.74994943237, -1.4954891122; 0, 17,1,1; 0.1891166323610498; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04123241224444444321; 0.804227815661; 2212; 0.975; -1.58169312534/2.75994943237/-5; 0/0/0; 0;

0,0; -1.56856338181, 2.79914719681, 0.829831356855, -1.55856338181, 2.80914719681, 0.839831356855, -1.57856338181, 2.78914719681, 0.819831356855; 0, 33,1,1; 0.6546336356967972; 0; 0,3,1; 1 1 1/1 7 1/2 1 1/3 1 1/4 1 1/; 04241112114323323322; 1.19722925721; 2212; 0.975; -1.56856338181/2.79914719681/-5; 0/0/0; 0;

1,1; -0.846455401636, -3.71084782022, -1.7171156533, -0.836455401636, -3.70084782022, -1.7071156533, -0.856455401636, -3.72084782022, -1.7271156533; 0, 3,1,1; 0.010313441265519696; 1; 0,7,1; 1 1 1/1 3 1/1 4 1/1 5 1/2 3 1/2 4 1/2 5 1/3 3 1/3 4 1/3 5 1/4 3 1/4 4 1/4 5 1/; 32000314422243413213; 0.47598562192; 2212; 0.975; -0.846455401636/-3.71084782022/-5; 0/0/0; 0;

0,1; -0.846505335653, -3.71465500404, -1.52665969046, -0.836505335653, -3.70465500404, -1.51665969046, -0.856505335653, -3.72465500404, -1.53665969046; 0, 3,1,1; 0.05246368192170764; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03144231342331232222; 0.390306429156; 2212; 0.975; -0.846505335653/-3.71465500404/-5; 0/0/0; 0;

1,2; 3.91632282546, 0.232318374328, -0.539746497207, 3.92632282546, 0.242318374328, -0.529746497207, 3.90632282546, 0.222318374328, -0.549746497207; 0, 43,1,1; 0.46045220968421696; 1; 0,3,1; 1 1 1/2 1 1/3 1 1/4 1 1/4 12 1/; 03424423142214223323; 0.33201752346; 2212; 0.975; 3.91632282546/0.232318374328/-5; 0/0/0; 0;

1,3; -0.774290344738, -1.69552852918, -1.39985779214, -0.764290344738, -1.68552852918, -1.38985779214, -0.784290344738, -1.70552852918, -1.40985779214; 0, 3,1,1; 0.09588477981703336; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02434434422114221133; 1.96297666197; 2212; 0.975; -0.774290344738/-1.69552852918/-5; 0/0/0; 0;

0,3; -0.770316868363, -1.69595688799, -0.458573670001, -0.760316868363, -1.68595688799, -0.448573670001, -0.780316868363, -1.70595688799, -0.468573670001; 0, 3,1,1; 0.6215494575402924; 1; 0,7,1; 1 1 1/1 4 1/1 5 1/1 6 1/2 4 1/2 5 1/2 6 1/3 4 1/3 5 1/3 6 1/4 4 1/4 5 1/4 6 1/; 31100013334444343133; 0.565413796226; 2212; 0.975; -0.770316868363/-1.69595688799/-5; 0/0/0; 0;

0,3; -0.768219490063, -1.68765751262, -1.9696217877, -0.758219490063, -1.67765751262, -1.9596217877, -0.778219490063, -1.69765751262, -1.9796217877; 0, 0,1,1; 0.9535514747030922; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01231334411133324143; 0.708318233781; 2212; 0.975; -0.768219490063/-1.68765751262/-5; 0/0/0; 0;

1,4; 2.208198631, -1.9071236841, -0.607806351784, 2.218198631, -1.8971236841, -0.597806351784, 2.198198631, -1.9171236841, -0.617806351784; 0, 14,1,1; 0.35973731334264825; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04314332314332141214; 0.629479310767; 2212; 0.975; 2.208198631/-1.9071236841/-5; 0/0/0; 0;

0,4; 2.21974447067, -1.91121063469, -0.664292368342, 2.22974447067, -1.90121063469, -0.654292368342, 2.20974447067, -1.92121063469, -0.674292368342; 0, 14,1,1; 0.3261959232958791; 1; 0,7,1; 1 11 1/1 12 1/1 13 1/2 11 1/2 12 1/2 13 1/3 11 1/3 12 1/3 13 1/4 1 1/4 11 1/4 12 1/4 13 1/; 42222324330004134311; 0.443812300525; 2212; 0.975; 2.21974447067/-1.91121063469/-5; 0/0/0; 0;

1,5; -3.40826254375, 1.61817089072, -0.0348919558596, -3.39826254375, 1.62817089072, -0.0248919558596, -3.41826254375, 1.60817089072, -0.0448919558596; 0, 34,1,1; 0.9664664533932785; 1; 0,5,1; 1 1 1/1 2 1/1 11 1/2 1 1/2 2 1/3 1 1/3 2 1/4 1 1/4 2 1/; 00444341112331343212; 1.29515145696; 2212; 0.975; -3.40826254375/1.61817089072/-5; 0/0/0; 0;

0,5; -3.392237309, 1.61975710811, 1.39735661095, -3.382237309, 1.62975710811, 1.40735661095, -3.402237309, 1.60975710811, 1.38735661095; 0, 42,1,1; 0.8923052912629076; 1; 0,3,1; 1 1 1/1 10 1/2 10 1/3 10 1/4 10 1/; 42333244402424143123; 1.96149716627; 2212; 0.975; -3.392237309/1.61975710811/-5; 0/0/0; 0;

1,6; -1.57515903828, 0.69964901926, -1.75757751108, -1.56515903828, 0.70964901926, -1.74757751108, -1.58515903828, 0.68964901926, -1.76757751108; 0, 29,1,1; 0.0499079772643467; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01132132223144224312; 0.259884871079; 2212; 0.975; -1.57515903828/0.69964901926/-5; 0/0/0; 0;

0,6; -1.5916753813, 0.685861112187, -3.03264928378, -1.5816753813, 0.695861112187, -3.02264928378, -1.6016753813, 0.675861112187, -3.04264928378; 0, 6,1,1; 0.4422334162337426; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03341441114422143121; 1.39299190192; 2212; 0.975; -1.5916753813/0.685861112187/-5; 0/0/0; 0;

0,6; -1.59640436887, 0.666728497839, 1.27273617841, -1.58640436887, 0.676728497839, 1.28273617841, -1.60640436887, 0.656728497839, 1.26273617841; 0, 9,1,1; 0.7722488316454831; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03144322314242111334; 0.20051058007; 2212; 0.975; -1.59640436887/0.666728497839/-5; 0/0/0; 0;

0,6; -1.58195504393, 0.695741599773, 3.30733396812, -1.57195504393, 0.705741599773, 3.31733396812, -1.59195504393, 0.685741599773, 3.29733396812; 0, 12,1,1; 0.729188728355068; 0; 0,3,1; 1 1 1/1 10 1/2 10 1/3 10 1/4 10 1/; 33412343203214234233; 1.95634438216; 2212; 0.975; -1.58195504393/0.695741599773/-5; 0/0/0; 0;

1,7; -0.371386866938, -0.707510979425, -1.47481114323, -0.361386866938, -0.697510979425, -1.46481114323, -0.381386866938, -0.717510979425, -1.48481114323; 0, 36,1,1; 0.10765824275267727; 0; 0,7,1; 1 1 1/1 2 1/1 3 1/1 10 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/; 00043214121213213324; 0.158999463951; 2212; 0.975; -0.371386866938/-0.707510979425/-5; 0/0/0; 0;

0,7; -0.372908058871, -0.71036062721, -4.02803827526, -0.362908058871, -0.70036062721, -4.01803827526, -0.382908058871, -0.72036062721, -4.03803827526; 0, 24,1,1; 0.0013985647021679357; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04443124433124312112; 0.764005447475; 2212; 0.975; -0.372908058871/-0.71036062721/-5; 0/0/0; 0;

0,7; -0.364185225301, -0.722018362591, -1.60782145289, -0.354185225301, -0.712018362591, -1.59782145289, -0.374185225301, -0.732018362591, -1.61782145289; 0, 25,1,1; 0.9987049948117529; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03244122414232141412; 1.05246624198; 2212; 0.975; -0.364185225301/-0.722018362591/-5; 0/0/0; 0;

0,7; -0.369452438854, -0.713363468067, -0.113433713647, -0.359452438854, -0.703363468067, -0.103433713647, -0.379452438854, -0.723363468067, -0.123433713647; 0, 7,1,1; 0.029007667556845584; 1; 0,9,1; 1 1 1/1 5 1/1 6 1/1 7 1/1 8 1/2 5 1/2 6 1/2 7 1/2 8 1/3 5 1/3 6 1/3 7 1/3 8 1/4 5 1/4 6 1/4 7 1/4 8 1/; 31210000242421234222; 0.560230212377; 2212; 0.975; -0.369452438854/-0.713363468067/-5; 0/0/0; 0;

1,8; 1.5902838493, 0.453025039277, -1.84250315769, 1.6002838493, 0.463025039277, -1.83250315769, 1.5802838493, 0.443025039277, -1.85250315769; 0, 10,1,1; 0.9712971536086596; 0; 0,9,1; 1 1 1/1 2 1/1 3 1/1 4 1/2 1 1/2 2 1/2 3 1/2 4 1/3 1 1/3 2 1/3 3 1/3 4 1/4 1 1/4 2 1/4 3 1/4 4 1/4 13 1/; 00002343224314222121; 1.55235920217; 2212; 0.975; 1.5902838493/0.453025039277/-5; 0/0/0; 0;

0,8; 1.57263963943, 0.452276473021, -2.48248239064, 1.58263963943, 0.462276473021, -2.47248239064, 1.56263963943, 0.442276473021, -2.49248239064; 0, 10,1,1; 0.6952177281391995; 0; 0,5,1; 1 11 1/1 12 1/2 11 1/2 12 1/3 11 1/3 12 1/4 1 1/4 11 1/4 12 1/; 41244343310043313442; 0.294009280587; 2212; 0.975; 1.57263963943/0.452276473021/-5; 0/0/0; 0;

0,8; 1.57673794147, 0.464470309286, 3.83356390679, 1.58673794147, 0.474470309286, 3.84356390679, 1.56673794147, 0.454470309286, 3.82356390679; 0, 21,1,1; 0.8721115370472141; 1; 0,5,1; 1 1 1/1 11 1/1 12 1/2 11 1/2 12 1/3 11 1/3 12 1/4 11 1/4 12 1/; 31234224240042112411; 0.800739977869; 2212; 0.975; 1.57673794147/0.464470309286/-5; 0/0/0; 0;

0,8; 1.57110161469, 0.454708341909, 0.623117712302, 1.58110161469, 0.464708341909, 0.633117712302, 1.56110161469, 0.444708341909, 0.613117712302; 0, 2,1,1; 0.21623095070835324; 1; 0,5,1; 1 7 1/1 8 1/2 7 1/2 8 1/3 7 1/3 8 1/4 1 1/4 7 1/4 8 1/; 32423300131321233322; 0.706505298555; 2212; 0.975; 1.57110161469/0.454708341909/-5; 0/0/0; 0;

0,8; 1.56814978848, 0.451467242839, -2.03108850224, 1.57814978848, 0.461467242839, -2.02108850224, 1.55814978848, 0.441467242839, -2.04108850224; 0, 10,1,1; 0.9149051315417904; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02214413132432123334; 0.506025560383; 2212; 0.975; 1.56814978848/0.451467242839/-5; 0/0/0; 0;

0,8; 1.56601846251, 0.445878168878, -1.87841161586, 1.57601846251, 0.455878168878, -1.86841161586, 1.55601846251, 0.435878168878, -1.88841161586; 0, 10,1,1; 0.962639559527734; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03444141134321411122; 0.712678659197; 2212; 0.975; 1.56601846251/0.445878168878/-5; 0/0/0; 0;

1,9; 0.490748979608, 2.94630307349, 1.69723683764, 0.500748979608, 2.95630307349, 1.70723683764, 0.480748979608, 2.93630307349, 1.68723683764; 0, 31,1,1; 0.9494313085629977; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02212132332234333424; 1.06238431999; 2212; 0.975; 0.490748979608/2.94630307349/-5; 0/0/0; 0;

1,10; 2.66202531593, -2.75833233261, -0.762390041828, 2.67202531593, -2.74833233261, -0.752390041828, 2.65202531593, -2.76833233261, -0.772390041828; 0, 14,1,1; 0.2698829728647427; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03342234232343444223; 0.222499757977; 2212; 0.975; 2.66202531593/-2.75833233261/-5; 0/0/0; 0;

0,10; 2.67175791919, -2.757334141, 0.200645404061, 2.68175791919, -2.747334141, 0.210645404061, 2.66175791919, -2.767334141, 0.190645404061; 0, 14,1,1; 0.8330787523193298; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01332111343433234434; 0.257815550011; 2212; 0.975; 2.67175791919/-2.757334141/-5; 0/0/0; 0;

1,11; 3.49040383199, 0.0139865773417, -2.02385028171, 3.50040383199, 0.0239865773417, -2.01385028171, 3.48040383199, 0.00398657734171, -2.03385028171; 0, 43,1,1; 0.00019549006934669287; 0; 0,5,1; 1 1 1/1 2 1/1 5 1/2 1 1/2 2 1/3 1 1/3 2 1/4 1 1/4 2 1/; 00134233343323132232; 0.223897299469; 2212; 0.975; 3.49040383199/0.0139865773417/-5; 0/0/0; 0;

1,12; 1.94795535617, 3.3540344309, 0.940440223467, 1.95795535617, 3.3640344309, 0.950440223467, 1.93795535617, 3.3440344309, 0.930440223467; 0, 23,1,1; 0.5090159537031449; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02441142121333141314; 0.884328407426; 2212; 0.975; 1.94795535617/3.3540344309/-5; 0/0/0; 0;

1,13; -0.582684083121, -2.07711265564, -1.11959601829, -0.572684083121, -2.06711265564, -1.10959601829, -0.592684083121, -2.08711265564, -1.12959601829; 0, 3,1,1; 0.2256862493844296; 0; 0,7,1; 1 1 1/1 2 1/1 3 1/1 5 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/; 00044243312114442232; 1.04386904825; 2212; 0.975; -0.582684083121/-2.07711265564/-5; 0/0/0; 0;

0,13; -0.580467456637, -2.09895724701, 0.4346542069, -0.570467456637, -2.08895724701, 0.4446542069, -0.590467456637, -2.10895724701, 0.4246542069; 0, 16,1,1; 0.1393476118099648; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04312312132341244314; 0.961330165639; 2212; 0.975; -0.580467456637/-2.09895724701/-5; 0/0/0; 0;

0,13; -0.582521995905, -2.08984161466, 3.65057413364, -0.572521995905, -2.07984161466, 3.66057413364, -0.592521995905, -2.09984161466, 3.64057413364; 0, 4,1,1; 0.7518785163075618; 1; 0,9,1; 1 10 1/1 11 1/1 12 1/1 13 1/2 10 1/2 11 1/2 12 1/2 13 1/3 10 1/3 11 1/3 12 1/3 13 1/4 1 1/4 10 1/4 11 1/4 12 1/4 13 1/; 34433143200003234334; 1.62681036428; 2212; 0.975; -0.582521995905/-2.08984161466/-5; 0/0/0; 0;

0,13; -0.58404794838, -2.0868642334, -1.12537904874, -0.57404794838, -2.0768642334, -1.11537904874, -0.59404794838, -2.0968642334, -1.13537904874; 0, 3,1,1; 0.22262802712673763; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02142412213434433321; 1.13219555505; 2212; 0.975; -0.58404794838/-2.0868642334/-5; 0/0/0; 0;

1,14; 3.92386560794, 1.04289923976, -0.839359403677, 3.93386560794, 1.05289923976, -0.829359403677, 3.91386560794, 1.03289923976, -0.849359403677; 0, 43,1,1; 0.2808760152809491; 1; 0,9,1; 1 1 1/1 2 1/1 3 1/1 4 1/2 1 1/2 2 1/2 3 1/2 4 1/3 1 1/3 2 1/3 3 1/3 4 1/4 1 1/4 2 1/4 3 1/4 4 1/4 5 1/; 00004121143444411144; 1.36211843739; 2212; 0.975; 3.92386560794/1.04289923976/-5; 0/0/0; 0;

0,14; 3.92044371689, 1.05023989387, 0.555723060163, 3.93044371689, 1.06023989387, 0.565723060163, 3.91044371689, 1.04023989387, 0.545723060163; 0, 43,1,1; 0.985157023041431; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03113141332321432313; 1.02136808868; 2212; 0.975; 3.92044371689/1.05023989387/-5; 0/0/0; 0;

0,14; 3.94328147317, 1.06559225129, 0.319197190919, 3.95328147317, 1.07559225129, 0.329197190919, 3.93328147317, 1.05559225129, 0.309197190919; 0, 43,1,1; 0.9229720340512372; 1; 0,5,1; 1 1 1/1 11 1/1 12 1/2 11 1/2 12 1/3 11 1/3 12 1/4 11 1/4 12 1/; 41443424340033423341; 1.23854105703; 2212; 0.975; 3.94328147317/1.06559225129/-5; 0/0/0; 0;

0,14; 3.91732303999, 1.04274861779, 0.919352413577, 3.92732303999, 1.05274861779, 0.929352413577, 3.90732303999, 1.03274861779, 0.909352413577; 0, 41,1,1; 0.34641827911726175; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02432112431311413123; 0.370683548198; 2212; 0.975; 3.91732303999/1.04274861779/-5; 0/0/0; 0;

